channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo
UCpQBfGlXMoyu9eIgQDSHs2A,Ruri Ch. 真鹿るり,Mazika Ruri,GuildCQ,,3710,89,https://yt3.ggpht.com/hhGmjh9WyAYvTY7uDEAPu4qP2LM0WrnoF1M-CvUEnyjqoSUFpI5O1PCTe5VO2qynWsay6Vt1=s800-c-k-c0x00ffffff-no-rj
UCPtSgQ5-yCPl9wbo5w7tmWQ,Evalia Ch.,Evalia,Independents,,25200,124,https://yt3.ggpht.com/Yl7d2BuHSl__RQ4cdd3oa-mEWR7bFebczJmC8LZC1tvl5XMhZId6JwLhvPQXwVBK1kIwwi4HQHk=s800-c-k-c0x00ffffff-no-rj
UCp-UfRz1EEPlX6xwfPKd2lQ,Hikone Ch.火之神ひこね,Hinogami Hikone,Axel-V,,6910,295,https://yt3.ggpht.com/ytc/AKedOLRoSob1iXgQv_q8STBjeq6_QjgWfHfioB_V7xbm=s800-c-k-c0x00ffffff-no-rj
UCPuqNtP0QO5uNUir6L7U-5g,独身貴族リンネの宴,独身貴族リンネの宴,Independents,,22400,414,https://yt3.ggpht.com/ytc/AKedOLS8LWdHm1wfJgLB5idl_TP8I8trjTB3vNO8-5sUzw=s800-c-k-c0x00ffffff-no-rj
UCpWF1pMyJtMvlynspGnThdw,MamMam Ch. 真夢マム,MamMam,Independents,,116000,70,https://yt3.ggpht.com/Nx25h4-E-z-EKrDXFKeu81qF6fBByTxpZI2-u0ySbDsXDqG5nb9vaGtikOXq1YYngDaUXBnoRPc=s800-c-k-c0x00ffffff-no-rj
UCPYOimOwBfRzqZDXSZgbZ2g,小城夜みるく,Ogiya Miruku,Shinsougumi,,6760,80,https://yt3.ggpht.com/EQr-YjvAz2gF1ipiShDuG911FC9_V2EtW_jrEJVJcdqglOko2bwAJPTbn4_mf0_fYrA8nhRAXw=s800-c-k-c0x00ffffff-no-rj
UCPZgBtMYoFKypEG2SCvBN9A,芦澤サキ / SAKI ASHIZAWA,Saki Ashizawa,Riot Music,,243000,99,https://yt3.ggpht.com/vleGyYUOagmxSQJ312k_nsF2CmwJiMZ9q9Gcl7_P3Uw8T5dnstnF_vZh1ZcDuF9nfk5F-pj4kQ4=s800-c-k-c0x00ffffff-no-rj
UCQ1U65-CQdIoZ2_NA4Z4F7A,花譜 -KAF-,KAF,KAMITSUBAKI,,662000,196,https://yt3.ggpht.com/pnXCcl4V3v5sTgANOLDSV2k9p4behIFvOsm7-S9lDkR6rg6HVpMvjz6lOA88G4FKHFAc5rfn=s800-c-k-c0x00ffffff-no-nd-rj
UCq6EBsKaFIUpac6fPkGu2PQ,インサイドちゃん -INSIDEChan Sisters-,V Inside-chan Mk1 & Mk2,Independents,,23200,1053,https://yt3.ggpht.com/ytc/AKedOLTrw-itLx0qkhIal4kTHJPUefF-FNTv40z_DltUNg=s800-c-k-c0x00ffffff-no-rj
UCQ7KYc1-IMQ8_Uz7XTE5DWw,緋赤エリオhiseki_erio channel,Hiseki Erio,Chukorara,,16000,135,https://yt3.ggpht.com/ytc/AKedOLRThGXX2ilrieViVM7MuBil8svOBKF6WFvIxPDgiQ=s800-c-k-c0x00ffffff-no-rj
UCQaGj_l3dqmGWJLEbEmwgFQ,Planya Ch,Planya,Independents,,98100,220,https://yt3.ggpht.com/-LmfeLwTPoqQSbrNZ8mr3tNDr3wlvEldMYT4LJG7uT9LHf1SJBDugDJ0ccQ-VJQrYDMPPWcLgg=s800-c-k-c0x00ffffff-no-rj
UCQaJqos8UXzEWYtnpIZeclA,Lua Channel - 黒ヱるあ,Chloe Lua,Independents,,74000,392,https://yt3.ggpht.com/_NpgJOqFZy-hCA0kcxP5pWMumS1rQAFsppwY5ywouJ6XDo7NonuvHDuqrimQ48UCOP1t4KfR=s800-c-k-c0x00ffffff-no-rj
UCQdqGzhc5Ey_5nh_bOowAhg,スメラギパル Pal Sumeragi【WACTOR】,Pal Sumeragi,WACTOR,,18800,75,https://yt3.ggpht.com/UAr1d6ofW8n0r5ArCG6WVtumEqTGGMQ0inJuS9W3J11cfYRSAhLJOW3gYvv4S0l8eShLwSESh30=s800-c-k-c0x00ffffff-no-rj
UCQgi2mK2f9l0Dky2-YhVTYQ,Kogane Ch. 日向こがね : VOICE-ORE / ぼいそーれ,Himukai Kogane,VOICE-ORE,,23900,99,https://yt3.ggpht.com/ytc/AKedOLQ1BVWZc-7pVV7rPsU37McoxGpO_1YcaGfKWleN=s800-c-k-c0x00ffffff-no-rj
UCqGtqSn0NiOCottKpYwBc4w,Futakuchi Mana Ch.二口魔菜,Futakuchi Mana,Independents,,83900,118,https://yt3.ggpht.com/BbDuDdjREySfFlw1VYb9qeIxl0psT075Aur5lE2s6vn7TxBQ7_blRGbRk7u657Q0_r9cvUWH0w=s800-c-k-c0x00ffffff-no-nd-rj
UCqhhWjpw23dWhJ5rRwCCrMA,Aisha Channel,Aisha,Polygon,,426000,656,https://yt3.ggpht.com/ek4O3kquLbMNTqmCwHaj4PYE8SkphVV9BK1-y_pbBQgkWqUJDPMO_-BYWlc5HwfEanYHEQVv=s800-c-k-c0x00ffffff-no-rj
UC_qi1eL89fBGLtkDH70kDDg,Rikotanげーみんぐ,Rikotan,Independents,,24800,32,https://yt3.ggpht.com/-6NKPs0ygutO7DHzoseKSE5CfiZWuj154s9BAs_uOV8E9qeX24AhzkKobFG1QKzLy0lruxsn9A=s800-c-k-c0x00ffffff-no-rj
UCQLyq7TDKHlmp2Ufd5Z2qMw,Syusetu kohaku/秋雪こはく,Syusetu Kohaku,Independents,,60900,270,https://yt3.ggpht.com/gkzCvdPGfZP2BsRS2zhCwR46bKGGxwweXWRtYzgPw2rtE4P9RvKX4QRJ6vbABLijOiOxQksSWbk=s800-c-k-c0x00ffffff-no-rj
UCqo0CAZ46l6ic3A_LfhEgHg,アイリス・ヴェール【IRIS CHANNEL】,Iris Ayame,V Dimension.Creators,,5020,181,https://yt3.ggpht.com/ytc/AKedOLSXupcJBHgqvhM3K5AjTN692-Bf8QYP_epZs57YVA=s800-c-k-c0x00ffffff-no-rj
UCQRfUPNla7dB-kdcWD92lJg,Mare Ch. なぃとめあ-耳舐めおばけ-,Night Mare,Sleep Monster,,207000,67,https://yt3.ggpht.com/EbxngFUmWDNMYNuRuttWkjGAc6njvxFshPwOxC53crcsf7bn0rl3cR7Hx5zpHYxa43-E8lNBSg=s800-c-k-c0x00ffffff-no-rj
UCqTGCMjeKOclEEfW8Vs7sXQ,ガッチマンV,Gatchman V,Independents,,457000,337,https://yt3.ggpht.com/ytc/AKedOLQ76C5XSrTagvlORimIDWbQIee9Ru4ryPKGAZw7=s800-c-k-c0x00ffffff-no-rj
UCqTymU8oHTygrEzas_gVBFg,ホシナスズ - Suzu Hoshina 【WACTOR】,Hoshina Suzu,WACTOR,,29000,70,https://yt3.ggpht.com/Q_5UFxK-TYVLk6Wx6os5e-W0EWfNJEKK5mHkpMz7-BeC--Bqq-Np3Qu3u4nNrbT00dchtKVp=s800-c-k-c0x00ffffff-no-rj
UCqXvL55GYHtRZhBS03LVGnQ,楪 帆波-Yuzuriha Honami-,Yuzuriha Honami,Independents,,56200,452,https://yt3.ggpht.com/8tkrHXhGuijoXqYRMKOqwNTLzX-PUny5rlvVew9rA4s5YzOQCpN8tzijpKpqBYS6TSeRu_rd1VA=s800-c-k-c0x00ffffff-no-rj
UCQY514VtpAastF9qI1mVr9w,珈琲紳士の部屋 / lack,lack,Independents,,171000,257,https://yt3.ggpht.com/ytc/AKedOLTMyM40x6nCJzpL84ZtJcb1TWAxbFK4yMsY54KB=s800-c-k-c0x00ffffff-no-rj
UCQYy35PowPpc6ImRH1TQgcw,Nora Ch. 従井ノラ,Shitagai Nora,Shinsougumi,,14800,85,https://yt3.ggpht.com/FD43t7eUvC-8QrNcfKlYgVFVwGQJPFnyTE4VoOwWMuHLokEp9I2CledY61L3D6yRkQNNVvp0=s800-c-k-c0x00ffffff-no-rj
UCQYzqKdEiWfyYU1IAnN2S-Q,Eri Ch.紅記えり,Kurenagi Eri,GuildCQ,,5840,48,https://yt3.ggpht.com/fsSx82nA16YNObuy1y155x2LXFXBNxyudrSt79CB6N34gRlAEpOf-cGCTohB0Ps6dg1YtBJQge8=s800-c-k-c0x00ffffff-no-rj
UCQz5mRHdiwt7NrS9tc4D1Dg,酢酸かのん,Sakusan Kanon,Independents,,245000,157,https://yt3.ggpht.com/Qb0q2wiPQtdUjHC4okdadaxAAIJ2tbShKznMuGTt8fBDTSe6Q8Y155vlUxjii4_wAVaZ7ayg=s800-c-k-c0x00ffffff-no-rj
UCR4HhH-VSMQjySd0qoVh91g,Issei Kai Ch. 一生カイ,Issei Kai,Independents,,59100,354,https://yt3.ggpht.com/klWgkR79Wh1PklCJ4c-MlnQq5cLXYItgkIXU2Dv6ZSC3NSi924PN-egSKJbXpIN6MI9hqvBE=s800-c-k-c0x00ffffff-no-rj
UCr9p1ZjLKgfaoqNorY7PiWQ,ayamy あやみちゃんねる,Ayamy,Independents,,63400,407,https://yt3.ggpht.com/ytc/AKedOLR2V-3izHXJKoioDDGlL13f_M804kh3PYGkUdjv=s800-c-k-c0x00ffffff-no-rj
UCRbsmnDTHD9-4pEIuG7zYRw,splendiferachie,rachie,Twitch Independents,,387000,211,https://yt3.ggpht.com/icrQQgIP75Dw2Fxx7ESBGSaVTFlZFG0-v0KYJ-I7hXTWovd8YIGFJteGe07dvDaaEz_qGhQ7EQ=s800-c-k-c0x00ffffff-no-nd-rj
UCRf7OJA3azS4RsGd_G96FUw,璐洛洛 Ruroro【人造人Vtuber】,Ruroro,Independents,,144000,906,https://yt3.ggpht.com/ytc/AKedOLS4CpwnwTNCT3QzxJiqobNLKbRAi44lolzKH1N7=s800-c-k-c0x00ffffff-no-rj
UCrFM9PePa4a7654qY9psGjA,肆ノ島來世 / Shinoshima Raise,Shinoshima Raise,Independents,,58800,31,https://yt3.ggpht.com/N7dYBRxK0GW66erUUq3KYVPEy4Mf8HeGaL9B_Yd8Swn2QUs2MKb8uShLBJGmawtmqXi-JGxp8A=s800-c-k-c0x00ffffff-no-rj
UCRfz2yOn8C7Jg5zq4Xi67-Q,HimeHajime,Hime Hajime,VShojo,,91700,9,https://yt3.ggpht.com/ytc/AKedOLQQXXfn5ENzyEFiNqOWrL8TC-ddEDdIqya-2iOW=s800-c-k-c0x00ffffff-no-rj
UCRG5fX1v4b-3sUyKfAAtxxA,Luxia Ch.,Luxia,Polygon,,41600,365,https://yt3.ggpht.com/Ep-FBlTkEcjuFAU9GtNR-aQTprYQsSFlEcsiRCr0Rbs-0IzJ84npy2bsLxoNwS_QBLeeq73Uvw=s800-c-k-c0x00ffffff-no-rj
UCRHLyB45qqoK_FUcELJV40w,紅羽 アカリ / Kureha Akari【MaHOROBA】,Kureha Akari,Independents,,21800,154,https://yt3.ggpht.com/03Kh0_O4jMvch9DO1LvMh4E7HHgSE52nKe3ml1BmINwbM96jocm_FOkCdC3fe3Z5dIn7Stbg=s800-c-k-c0x00ffffff-no-rj
UCrKS2bOUZDXA_R3qhCux7ow,Chloe Pawapua Ch.『 Re:Memories 』,Chloe Pawapua,ReMemories,,115000,113,https://yt3.ggpht.com/Xm04orINtP4PmONA4wcNdEWsQIcsg13FOttvco3A_UBw2UIZKGRowpSCJi_7OqdhzXzx7aOioA=s800-c-k-c0x00ffffff-no-rj
UC_rlc0K8Yj0KQ5ApK0Z7uew,Akuma Nihmune Ch,Akuma Nihmune,Independents,,63800,24,https://yt3.ggpht.com/CfO6Fe7n1IcqQjVr5py4VLhQJdvVQrzCcJGqSu8V5KVd2F5ru7n6ZVNwCega_Rn4ztOcdte5FA=s800-c-k-c0x00ffffff-no-rj
UCrlV1Iy0clxpfBADND4ONIQ,Kira Omori VTuber,Kira Omori,Independents,,62000,42,https://yt3.ggpht.com/ytc/AKedOLSzIiLpEgv__hStukPEynSNNpYOmiVCyXu6gwVw3w=s800-c-k-c0x00ffffff-no-rj
UCRMpIxnySp7Fy5SbZ8dBv2w,KMNZ LIZ,KMNZ LIZ,Independents,,123000,103,https://yt3.ggpht.com/ytc/AKedOLSUhbrx84IjeJpbEXrE07-xtSpbBiZ1FPf-fXVr=s800-c-k-c0x00ffffff-no-rj
UCRT7QGJpn24EG_fnmq2FkHg,Seikyuu VA - Reborn as a Vtuber!,Seikyuu,Independents,,68200,143,https://yt3.ggpht.com/ytc/AKedOLSTZaWenSU7mbV5ERQp1CnciUz9T87wIj8-P-qmOw=s800-c-k-c0x00ffffff-no-rj
UCRUFY2ZCyVOvC-1rJIVZlKg,YumemiChannel,Kumonoue Yumemi,Independents,,59100,715,https://yt3.ggpht.com/ytc/AKedOLTEAVMDllPAZj-73jLb52mD4Qwi9-TSZxdMDK3H7A=s800-c-k-c0x00ffffff-no-rj
UCRvkXFtB70ZADg4L6A8L3wQ,CIEL,CIEL,KAMITSUBAKI,,59600,26,https://yt3.ggpht.com/2m1s4Z6x15I57juzokN2fJX6RVrmOLPtmNGuEYEBPIBFbExOET5cYJTExlo6AgsfupXBfaCtvw=s800-c-k-c0x00ffffff-no-rj
UCrwJvtphcyux30pAgoX68jA,Minami Nami / 美波七海,Minami Nami,Independents,,21100,230,https://yt3.ggpht.com/ytc/AKedOLQmcnVKn5Mw1KmP2XoYfv7Vtshx8fi7n-12mDQ=s800-c-k-c0x00ffffff-no-rj
UCrWkFUu3DK5XpYBUPDC5uLA,kinako,kinako,Independents,,306000,826,https://yt3.ggpht.com/ytc/AKedOLQyrjhQnKmdrOxX27cHZAt720ZNDY8Boo7ZOSZW=s800-c-k-c0x00ffffff-no-rj
UCRWZpDBQrU1Hw9sADZeqxcA,Layna Lazar,Layna Lazar,Twitch Independents,,32700,52,https://yt3.ggpht.com/m_ABzceZp1FuPtg8X3AO86mG-gEnAOpJQnJOMHcf1Z1mhYvp3-mfYYC--GeAk63c9PB3aCvaCNE=s800-c-k-c0x00ffffff-no-rj
UCRXBTd80F5IIWWY4HatJ5Ug,花園セレナ,Hanazono Serena,Independents,,30700,319,https://yt3.ggpht.com/EIM97iDy7JpoQrL7pJXR_lJl-1sWQvqfZItF6fSulAueQhhMRiST9AsOhpe9UWEJMRYFXofo=s800-c-k-c0x00ffffff-no-rj
UCs4zWdCrlnXmpVkjOgAHs0w,ミディ / バーチャルトラックメーカー,Midy,Independents,,36000,158,https://yt3.ggpht.com/rmKt52fioVXoV7G9062N_DJEg1Q4dbg9Nzil0WXm_R0JlXXhyBQk_SLO5Em-tSVE27VMl0e5IN4=s800-c-k-c0x00ffffff-no-rj
UCs6EwgxKLY9GG4QNUrP5hoQ,비챤 VIichan,VIichan,Twitch Independents,,114000,200,https://yt3.ggpht.com/mgeSP-KxZvBEtEVYYGyWeiTJ7C1ap1ZwGYM2Dfew7tYh6maJV0CJYf_OIASeUKVJmFMVcZE-BQ=s800-c-k-c0x00ffffff-no-rj
UCs86f6tbWatcKVt7emv9hfQ,河崎 翆 ch / Kawasaki Sui ch.,Kawasaki Sui,Independents,,41100,468,https://yt3.ggpht.com/ytc/AKedOLSnzspbszAOueqkmTDgAmxePMAzA3fn49PiupdN=s800-c-k-c0x00ffffff-no-rj
UCsA8nM8e5--IdeRaxZwTWHg,ゆにチャンネル UNI Channel,Akatsuki Yuni,Yuni Create,,136000,328,https://yt3.ggpht.com/ytc/AKedOLQsRVbTb6i0X0-Aa0oR75C4B6s4lfqDrU0FPM6Iug=s800-c-k-c0x00ffffff-no-rj
UCsBFeCb82qOXyUP19nmD9xw,Veibae,Veibae,VShojo,,549000,75,https://yt3.ggpht.com/ytc/AKedOLRK7qxXiDw4LKWpjorh3yfFZiM-_0QJMqBwpZkW=s800-c-k-c0x00ffffff-no-rj
UCsCAwLNMv0ZdmO-QXQeK_Ig,汐海ワカ,Shiomi Waka,La Peche Party,,25800,119,https://yt3.ggpht.com/ytc/AKedOLRM4YZLh7qtj1NqoxxgP5uqATkeHRkotSHIwfl3=s800-c-k-c0x00ffffff-no-rj
UCSCmu_VjL4RR7rBjrvSAwSg,ぴろぱる,Piroparu,Independents,,34300,54,https://yt3.ggpht.com/V4x1iYjNV_n2KkUZDfua6Z3RksyWTw0J3zQ4mB-rA1yWST4_V_pj3ydbPR5tgIB726plZSnTjQ=s800-c-k-c0x00ffffff-no-rj
UCSFaf99eT5T4wNN1O2Z3NZg,れいきら!,Rei Kira,Independents,,152000,101,https://yt3.ggpht.com/ytc/AKedOLSPmU6kDeH72C16k7dd1iZUugVZU7XvjoRrFtC4Ng=s800-c-k-c0x00ffffff-no-rj
UCsgai0ZXaUm_Wn_lEDnpLFQ,Kei Channel -灰宮けい-,Haimiya Kei,Sleep Monster,,44000,143,https://yt3.ggpht.com/ytc/AKedOLR4IWsO0b30T2ftC3cTXmmWSnK-p0agP0zJEGg8ZQ=s800-c-k-c0x00ffffff-no-rj
UCSgheR9xOIcQjlkeXqIofLQ,DeepWebUnderground / DWU,DeepWebUnderground,Shinsougumi,,107000,185,https://yt3.ggpht.com/ytc/AKedOLQkEuKPOR74FcTMmiOqbvnaVhkzIwGqRMlEzbpG=s800-c-k-c0x00ffffff-no-rj
UCSH4t_nhsNIoxPza4ooYqaA,Healthy Ch. / 花守へるし,Hanamori Healthy,Independents,,56000,410,https://yt3.ggpht.com/EjoRIGjUdak4zrtCwtTtpULqh7S5SvRWApDo65zcTUr-QQx8tVpEkJe9tUN4EozVrZ2fUBeY=s800-c-k-c0x00ffffff-no-rj
UCsHILl-8i1H9316RPeTEcfQ,Misono Yui / 御園結唯,Misono Yui,Iridori,,4680,317,https://yt3.ggpht.com/ODy4S4GbNkAA7MwTYtLQlCWX9-XnAc1ucSr5pyeE4J4T-vBebqqBASjngy_kpXZfG4X-__QbpQ=s800-c-k-c0x00ffffff-no-rj
UCShXNLMXCfstmWKH_q86B8w,鹿乃 / Kano official channel,Kano,Independents,,353000,116,https://yt3.ggpht.com/3kwFDm2XbFsmR6n8Lsa--k4oQYMIfKcN9o4xhZc7-nCVSw-O483UtEdCO55cdusiNC9HmfjR=s800-c-k-c0x00ffffff-no-nd-rj
UCsiKFVHkQSMlSe0vaCG0anw,MaiR Official YouTube,MaiR,Independents,,141000,339,https://yt3.ggpht.com/ytc/AKedOLRN2iFEH-NMItjJ_fPAAYzsLV_P9ZsXTb9-BnERUA=s800-c-k-c0x00ffffff-no-rj
UCsk_mKQyv_xdhahUBqoVhcg,Haruka Karibu,Haruka Karibu,Twitch Independents,,73500,22,https://yt3.ggpht.com/ytc/AKedOLTJDzOluQKKvQrtRFTQRfqW50fLzQyJfelNLYzEEg=s800-c-k-c0x00ffffff-no-rj
UCSlcMof1GIPvH6H_VcknCbQ,七星みりり,Nanahoshi Milily,.LIVE,,19300,193,https://yt3.ggpht.com/XCiGCPvr-mzUdFeoyWP-IXNviJTQ_fb8cqTmXVoxB1KsblKfpY2pa88-PHntbfju4A_fXQ-Cols=s800-c-k-c0x00ffffff-no-rj
UCs-lYkwb-NYKE9_ssTRDK3Q,ねくろちゃん -Yamaguro Nekuro- /あおぎり高校,Yamaguro Nekuro,Aogiri Highschool,,95100,128,https://yt3.ggpht.com/ytc/AKedOLQItxg7DlAx6l03cJEd4DmUTc6dOX4bI6h8bC-m=s800-c-k-c0x00ffffff-no-rj
UC_soGpcb7SORsk5yzHLMdTQ,神稻櫻火KAMIINA HARUHI 【CloudHorizon所屬】,Kamiina Haruhi,Cloud Horizon,,23000,71,https://yt3.ggpht.com/__E4VedeoEpLn1OPMqodtM4urz99mFfhilyFzCmJJJ_FnpLr6MdrXrLwPYe7aR7lvkmk3M40Bv4=s800-c-k-c0x00ffffff-no-rj
UC-SSusywniohnRHif72eYdw,Saki Ch.亜玖魔サキ,Akuma Saki,Axel-V,,26600,446,https://yt3.ggpht.com/ytc/AKedOLS3chAbGG6b-qexTS40uIVgVR5qtlLvXHsNnAyS=s800-c-k-c0x00ffffff-no-rj
UCstBOFri42BL70MswRQG3uw,梔子スイ / Sui Kuchinashi,Kuchinashi Sui,Independents,,20800,79,https://yt3.ggpht.com/ytc/AKedOLTNQWoqyQ7vGqzi6YV0Gz-jvry4uG3iELSBIjPIFg=s800-c-k-c0x00ffffff-no-rj
UCsvSrfDReAqYM32_VW8t09w,鼠屋栗太 Kurita Ch.,Nezumiya Kurita,Independents,,18300,447,https://yt3.ggpht.com/zgAQvdOY0u3cym2SFcS-JdKhyf6zWvTKc0WvQeQFabr2Arb0uMu3WICW2DRhUGOI1CVz_bBGzIo=s800-c-k-c0x00ffffff-no-rj
UCsVUXbx_h0YEvfH41Zwa_5w,雪丸玖/玖号室,Yukimaru Sen,Independents,,15200,160,https://yt3.ggpht.com/ytc/AKedOLSmNe02B7ju4kSx9ov4CSC62olQKlhTqIWnldqa=s800-c-k-c0x00ffffff-no-rj
UCswRX8mNNdn1fjRctZqzjgA,Rumi ch. 懶貓子,Rumi ch. lanmewko,Independents,,156000,208,https://yt3.ggpht.com/fgKLHlHu5jNhL2SqaAkhlpo3bVv8CLeKbcYWS-myQTN5XPo0E2CjdRqqjjPQXPlYtpaCRT92=s800-c-k-c0x00ffffff-no-rj
UCT1AQFit-Eaj_YQMsfV0RhQ,銀河アリスの地球侵略ch.,Ginga Alice,Independents,,74900,399,https://yt3.ggpht.com/25uDB9pmeeEkpMwCxVeF1NiGxiAtdYe5jSqKVSaNh_Tvw2vYoWfCHNhBwPbWw0TW4Cyltifzr-k=s800-c-k-c0x00ffffff-no-rj
UCT1kajmUhayQ4QaLlDbK23g,洛可洛斯特Loco Lost,Loco Lost,Independents,,32500,269,https://yt3.ggpht.com/ytc/AKedOLQ-0N46a15-s79Bxpa3i_1Fow-JGsgtIxVS4UnS=s800-c-k-c0x00ffffff-no-rj
UC_T1YqknD5yrpVlupc-ZXzg,イル_フローラ,Ilu Fluor,Independents,,85200,225,https://yt3.ggpht.com/ytc/AKedOLSZHTJD6dObsRLhGh9_WxKHBy3QYlS-lYLXT8cH=s800-c-k-c0x00ffffff-no-rj
UCt30jJgChL8qeT9VPadidSw,しぐれうい,Shigure Ui,Independents,,716000,143,https://yt3.ggpht.com/ytc/AKedOLQHJl44Cv8lbr-yMBSfVja7GbzRqaiJ9wIdQZHxGg=s800-c-k-c0x00ffffff-no-rj
UCT6MjzHBJzerWNxQeJ0lNZg,Pikamee VOD アーカイブ保管庫,Pikamee VOD Archive Vault,VOMS,,3190,9,https://yt3.ggpht.com/FWsdcwLNSLh4LsFE0zpRrpMvrgU_ybdcCFONz_PExm0plfSWpBjuSxBhjAInP9Dzx7nrtmE2=s800-c-k-c0x00ffffff-no-rj
UCt7_srJeiw55kTcK7M9ID6g,たまこ。Ch./あおぎり高校,Otodama Tamako,Aogiri Highschool,,222000,244,https://yt3.ggpht.com/PBptl8pNdDJ83RRbazzi_lPEH5Wn8xUkuilnwmSGwY3UUxKCKSrxLHIAiar4Ml0I7BpPGFuBzMw=s800-c-k-c0x00ffffff-no-rj
UCt8tmsv8kL9Nc1sxvCo9j4Q,けもみみおーこく「狐」,Kemomimi Oukoku,Independents,,175000,126,https://yt3.ggpht.com/XHofncknh5ZT3FVVjsKH_pal6hvIywQqLRgNWRKb7xdu51Os5-TjdIhVJRgpLE_GHOB185Ef3dw=s800-c-k-c0x00ffffff-no-rj
UCtCnnCUn9IDDQRU9_04JD3g,쁘허,PrettyHerb,Independents,,1010000,1049,https://yt3.ggpht.com/ytc/AKedOLT7MBOTl3FD0GH9eDKrfsi8XyXOaK_K1BB5Qpzf2w=s800-c-k-c0x00ffffff-no-rj
UCtCXaX0zEvYSgdkp-Po24TQ,まほろチャンネル,Nijino Mahoro,Independents,,11400,84,https://yt3.ggpht.com/ytc/AKedOLSkC6de2Zy5bqhPqxy3lyuQmdK8fexpmMxWp37tjw=s800-c-k-c0x00ffffff-no-rj
UCteBATr7WkAF2sjWzBJ2hQw,無糖しお / Mutou Shio,Mutou Shio,Independents,,72500,259,https://yt3.ggpht.com/h9xa-NOn4OWO4grMoEq-L6nCUZkQHemxSirJfmN80Fsr-aBYNiIf5k3n5IzWQhXLj-LWSZmncg=s800-c-k-c0x00ffffff-no-rj
UCTew_otbB25Ui2TQp2svHbg,たまえりライブチャンネル【PinkPunkPro所属】,Tamaki Erina,Independents,,68400,262,https://yt3.ggpht.com/ytc/AKedOLS_0dNWV05uIMeq0JrY05lBkFFnzC8Hut8Qipde=s800-c-k-c0x00ffffff-no-rj
UCTEZGNJDqv-isWSPRsEhnRA,Marumochi Tsukimi / 丸餅つきみ,Marumochi Tsukimi,ReAcT,,10600,483,https://yt3.ggpht.com/ytc/AKedOLRRxKlGSS2QM2Dk3zUOvA_q2zHatq_7mXHwLXgG=s800-c-k-c0x00ffffff-no-rj
UCTfDzAgNb-o5x2Oce_mfcoQ,クッコロ・セツ,Kukkuro Setsu,Shinsougumi,,10100,364,https://yt3.ggpht.com/ytc/AKedOLTItt46vNFEzyhPV65RGZzQxf4_zAMhuR0j1Ldu=s800-c-k-c0x00ffffff-no-rj
UCth5j6WaPTf9osdNrdz92PA,Ame Channel -みなかぜアメ-,Minakaze Ame,Independents,,50400,124,https://yt3.ggpht.com/ytc/AKedOLRfcnN0movrrCBtWEc_8yB9Pz0tQ5Hekg69_JuJ_w=s800-c-k-c0x00ffffff-no-rj
UCTifMx1ONpElK5x6B4ng8eg,주르르 JURURU Ch,JURURU,Twitch Independents,,108000,107,https://yt3.ggpht.com/v3a75a7gUHU6E-gaJww_k5gkFYI8jthCtAR9ELMaRemymZhIyQLiIIRu4cWOt289DFH1UNkFMA=s800-c-k-c0x00ffffff-no-rj
UCtjQoCilYbnxUXquXcVU3uA,ばんちゃんねる,Bando Riina,Marbl_s,,3430,771,https://yt3.ggpht.com/ytc/AKedOLR1X5BSntTo98y5jgi2SpX6OtypLd7P9OxOv5XePA=s800-c-k-c0x00ffffff-no-rj
UCtk3KnxYCoGiyrLVdIOgG1Q,BOOGEY VOXX -official-,BOOGEY VOXX,Independents,,79700,222,https://yt3.ggpht.com/ytc/AKedOLSUrxK6v1t9tDW26uiUvtlp5MXJR8qWfmrNVMOf=s800-c-k-c0x00ffffff-no-rj
UCtKH7ZHAJ7TcTjyiLJRHhvg,彩雲のの - Nono Ayamo -,Ayamo Nono,ReAcT,,1230,2,https://yt3.ggpht.com/dbFGOnp-6Fr-9Zugr0a1TP_GutoMQJl-14vixCCh_dU0uLAcEhfu5g_HHMlV9EELwOaBe1YS=s800-c-k-c0x00ffffff-no-rj
UCtM5G3bS7zM8bv6p-OwoNTw,リクム,Rikumu,.LIVE,,20800,278,https://yt3.ggpht.com/JGt_IZxWWNwC0XBBl2j7LhXSqsLV6-HwzHV82vlm8eqd8YqNUTxKxSvL1_wNaYs1Phz68S0UXPQ=s800-c-k-c0x00ffffff-no-rj
UCTMgd9qnUD9qKBX5oTtD6ug,バーチャルおばあちゃんねる,Virtual Obachan,Independents,,283000,957,https://yt3.ggpht.com/ytc/AKedOLT9vIddYhMPa7E_QNvwemUuh6phWyLj867OsClPJg=s800-c-k-c0x00ffffff-no-rj
UCtNeQ8cUwvAAhBbVbwfGWpg,Apricot the Lich,Froot,VShojo,,162000,35,https://yt3.ggpht.com/u5SnyjaXLD5oqp0CuNGZjvKxMnaPlqAwoxArSZupSORSaSyRYV2PQALnJbz8ROE9J0piY-8ls9E=s800-c-k-c0x00ffffff-no-rj
UC-tS2U8BB8qTo2tVhoZ30Aw,まさるドット子,Masaru Dottoko,Independents,,35600,38,https://yt3.ggpht.com/ytc/AKedOLSLWEkn8VUriasXGDQZyC-CEzzD8-XMLFyj0sZ-=s800-c-k-c0x00ffffff-no-rj
